JobTitle,BasePay,OvertimePay,OtherPay,Benefits,TotalPay,TotalPayBenefits,Status_Binary
Special Nurse,7652.6,69.73,1269.99,1857.95,8992.32,10850.27,1
Special Nurse,8789.64,0.0,231.86,1753.78,9021.5,10775.28,1
Special Nurse,8917.6,0.0,0.0,1844.81,8917.6,10762.41,1
Special Nurse,9411.08,722.46,625.83,0.0,10759.37,10759.37,1
Special Nurse,7142.64,0.0,1721.39,1881.45,8864.03,10745.48,1
Special Nurse,8539.5,0.0,262.7,1859.68,8802.2,10661.88,1
Special Nurse,7635.03,0.0,1162.37,1860.17,8797.4,10657.57,1
Special Nurse,7553.83,0.0,1165.05,1894.9,8718.88,10613.78,1
Registered Nurse,8476.75,0.0,0.0,2094.83,8476.75,10571.58,1
Special Nurse,8247.04,0.0,474.61,1797.32,8721.65,10518.97,1
Special Nurse,8416.35,0.0,269.73,1783.1,8686.08,10469.18,1
Special Nurse,8648.12,0.0,48.0,1771.0,8696.12,10467.12,1
Special Nurse,8326.84,0.0,194.28,1929.84,8521.12,10450.96,1
Special Nurse,7393.5,0.0,1232.26,1792.77,8625.76,10418.53,1
Special Nurse,9312.45,813.45,187.27,103.14,10313.17,10416.31,1
Special Nurse,8524.6,0.0,6.99,1829.57,8531.59,10361.16,1
Special Nurse,8276.59,0.0,291.87,1792.48,8568.46,10360.94,1
Special Nurse,7983.19,0.0,534.56,1840.68,8517.75,10358.43,1
Nurse Practitioner,10357.77,0.0,0.0,0.0,10357.77,10357.77,1
Special Nurse,10232.36,0.0,0.0,0.0,10232.36,10232.36,1
Special Nurse,7937.5,0.0,403.21,1872.47,8340.71,10213.18,1
Special Nurse,8166.3,0.0,222.88,1792.4,8389.18,10181.58,1
Nursing Assistant,6920.6,0.0,396.44,2837.39,7317.04,10154.43,1
Special Nurse,7909.58,0.0,441.61,1785.78,8351.19,10136.97,1
Licensed Vocational Nurse,0.0,0.0,10095.96,0.0,10095.96,10095.96,1
Special Nurse,7798.07,0.0,476.25,1808.28,8274.32,10082.6,1
Special Nurse,8631.45,0.0,1438.58,0.0,10070.03,10070.03,1
Special Nurse,8015.07,0.0,243.23,1780.46,8258.3,10038.76,1
Special Nurse,7618.3,0.0,659.69,1750.79,8277.99,10028.78,1
Nurse Midwife,9999.59,0.0,0.0,0.0,9999.59,9999.59,1
Special Nurse,8131.04,0.0,142.1,1724.09,8273.14,9997.23,1
Special Nurse,7302.99,0.0,873.7,1810.01,8176.69,9986.7,1
Special Nurse,8048.59,0.0,91.47,1821.14,8140.06,9961.2,1
Special Nurse,7831.01,0.0,318.64,1801.81,8149.65,9951.46,1
Special Nurse,6917.66,0.0,1164.18,1774.78,8081.84,9856.62,1
Registered Nurse,7215.0,0.0,592.84,1986.31,7807.84,9794.15,1
Special Nurse,7399.33,0.0,594.12,1764.11,7993.45,9757.56,1
Nursing Supervisor,7555.63,0.0,569.13,1630.82,8124.76,9755.58,1
Registered Nurse,2599.56,1263.68,4880.19,988.17,8743.43,9731.6,1
Special Nurse,7527.99,0.0,527.11,1660.52,8055.1,9715.62,1
Special Nurse,7981.25,0.0,58.38,1669.19,8039.63,9708.82,1
Licensed Vocational Nurse,8670.0,0.0,889.8,148.92,9559.8,9708.72,1
Special Nurse,6820.2,0.0,1136.71,1750.28,7956.91,9707.19,1
Special Nurse,7936.3,0.0,157.0,1605.39,8093.3,9698.69,1
Special Nurse,7294.37,116.8,601.86,1683.03,8013.03,9696.06,1
Special Nurse,6642.2,0.0,1288.12,1755.67,7930.32,9685.99,1
Special Nurse,8002.26,0.0,127.29,1547.27,8129.55,9676.82,1
Nurses Staffing Assistant,7144.57,480.51,323.15,1717.98,7948.23,9666.21,1
Special Nurse,9551.1,0.0,0.0,0.0,9551.1,9551.1,1
Licensed Vocational Nurse,8754.8,0.0,700.41,94.53,9455.21,9549.74,1
Licensed Vocational Nurse,1932.06,875.81,5816.61,818.85,8624.48,9443.33,1
Special Nurse,9335.4,0.0,0.0,93.36,9335.4,9428.76,1
Special Nurse,7947.34,0.0,633.2,816.63,8580.54,9397.17,1
Special Nurse,7646.56,0.0,0.0,1741.46,7646.56,9388.02,1
Special Nurse,6553.35,0.0,1231.69,1585.75,7785.04,9370.79,1
Special Nurse,6650.56,0.0,1020.65,1689.18,7671.21,9360.39,1
Special Nurse,7861.5,0.0,1284.38,91.45,9145.88,9237.33,1
Special Nurse,9142.67,0.0,0.0,91.42,9142.67,9234.09,1
Special Nurse,6392.9,0.0,1137.84,1694.82,7530.74,9225.56,1
Nursing Assistant,6431.99,0.0,73.86,2718.79,6505.85,9224.64,1
Special Nurse,7044.61,0.0,459.87,1678.25,7504.48,9182.73,1
Special Nurse,6424.95,0.0,1070.84,1634.03,7495.79,9129.82,1
Special Nurse,6398.4,0.0,1076.74,1586.47,7475.14,9061.61,1
Special Nurse,8720.51,0.0,251.0,89.72,8971.51,9061.23,1
Licensed Vocational Nurse,6203.15,0.0,0.0,2837.42,6203.15,9040.57,1
Special Nurse,7380.72,0.0,0.0,1646.8,7380.72,9027.52,1
Special Nurse,6311.7,0.0,1104.54,1607.66,7416.24,9023.9,1
Special Nurse,8140.74,0.0,767.5,89.1,8908.24,8997.34,1
Special Nurse,8890.97,0.0,0.0,88.92,8890.97,8979.89,1
Special Nurse,7171.2,0.0,239.07,1563.44,7410.27,8973.71,1
Special Nurse,7173.33,0.0,175.15,1623.95,7348.48,8972.43,1
Special Nurse,6648.74,0.0,673.38,1572.08,7322.12,8894.2,1
Special Nurse,6279.15,0.0,1046.54,1568.27,7325.69,8893.96,1
Licensed Vocational Nurse,8755.0,0.0,0.0,87.58,8755.0,8842.58,1
Special Nurse,6714.59,0.0,539.64,1578.47,7254.23,8832.7,1
Nursing Assistant,6123.64,0.0,185.24,2452.64,6308.88,8761.52,1
Special Nurse,5877.85,629.41,701.89,1546.12,7209.15,8755.27,1
Special Nurse,8377.4,0.0,280.16,86.57,8657.56,8744.13,1
Special Nurse,6912.14,0.0,235.29,1595.66,7147.43,8743.09,1
Special Nurse,6101.54,0.0,1033.58,1577.97,7135.12,8713.09,1
Special Nurse,6950.91,0.0,214.34,1455.93,7165.25,8621.18,1
Special Nurse,5937.52,0.0,1074.52,1544.77,7012.04,8556.81,1
Special Nurse,6553.94,0.0,451.02,1548.39,7004.96,8553.35,1
Special Nurse,6086.1,0.0,861.35,1544.87,6947.45,8492.32,1
Special Nurse,5945.25,0.0,990.88,1534.54,6936.13,8470.67,1
Special Nurse,6859.46,0.0,75.89,1490.38,6935.35,8425.73,1
Special Nurse,5548.39,902.7,475.4,1482.38,6926.49,8408.87,1
Special Nurse,6570.32,0.0,354.96,1455.09,6925.28,8380.37,1
Licensed Vocational Nurse,8283.2,0.0,9.42,82.92,8292.62,8375.54,1
Special Nurse,6577.01,0.0,339.98,1441.07,6916.99,8358.06,1
Special Nurse,6889.5,0.0,19.02,1437.17,6908.52,8345.69,1
Nurse Practitioner,8202.9,0.0,0.0,82.04,8202.9,8284.94,1
Special Nurse,6626.85,0.0,220.9,1382.96,6847.75,8230.71,1
Special Nurse,8134.5,0.0,0.0,81.35,8134.5,8215.85,1
Special Nurse,6971.2,0.0,60.0,1183.67,7031.2,8214.87,1
Special Nurse,5373.36,0.0,1396.72,1426.54,6770.08,8196.62,1
Special Nurse,6328.35,0.0,398.02,1454.72,6726.37,8181.09,1
Special Nurse,6147.35,0.0,503.23,1527.02,6650.58,8177.6,1
Special Nurse,6450.01,0.0,331.49,1394.0,6781.5,8175.5,1
Special Nurse,6848.1,0.0,0.0,1323.37,6848.1,8171.47,1
Special Nurse,7878.33,0.0,208.26,80.87,8086.59,8167.46,1
Special Nurse,5599.85,0.0,1114.11,1392.17,6713.96,8106.13,1
Nursing Supervisor,6261.55,0.0,438.55,1331.19,6700.1,8031.29,1
Special Nurse,3181.5,0.0,3392.77,1450.91,6574.27,8025.18,1
Special Nurse,5844.05,0.0,739.37,1429.03,6583.42,8012.45,1
Special Nurse,5932.77,0.0,638.36,1408.81,6571.13,7979.94,1
Special Nurse,6313.99,0.0,246.49,1385.86,6560.48,7946.34,1
Special Nurse,6142.04,0.0,374.55,1421.41,6516.59,7938.0,1
Special Nurse,7897.1,0.0,19.97,0.0,7917.07,7917.07,1
Special Nurse,6243.38,0.0,247.91,1421.73,6491.29,7913.02,1
Special Nurse,6034.39,248.25,182.34,1436.71,6464.98,7901.69,1
Special Nurse,6234.9,0.0,207.84,1430.48,6442.74,7873.22,1
Special Nurse,6234.9,0.0,207.85,1398.53,6442.75,7841.28,1
Nurse Practitioner,4889.86,1132.73,371.49,1417.11,6394.08,7811.19,1
Special Nurse,6565.95,0.0,576.84,653.69,7142.79,7796.48,1
Special Nurse,2195.79,0.0,4132.79,1389.58,6328.58,7718.16,1
Special Nurse,6102.75,0.0,203.44,1410.13,6306.19,7716.32,1
Special Nurse,6299.9,0.0,0.0,1416.39,6299.9,7716.29,1
Special Nurse,5766.22,0.0,567.45,1292.34,6333.67,7626.01,1
Nurse Practitioner,7618.93,0.0,0.0,0.0,7618.93,7618.93,1
Special Nurse,0.0,0.0,6179.54,1433.16,6179.54,7612.7,1
Special Nurse,7094.1,0.0,422.22,75.16,7516.32,7591.48,1
Special Nurse,5944.35,1046.73,516.9,75.08,7507.98,7583.06,1
Special Nurse,5563.95,0.0,622.33,1373.7,6186.28,7559.98,1
Special Nurse,5620.69,0.0,512.57,1396.23,6133.26,7529.49,1
Nurse Midwife,7487.88,0.0,0.0,0.0,7487.88,7487.88,1
Special Nurse,6090.15,0.0,46.49,1303.34,6136.64,7439.98,1
Special Nurse,5241.75,0.0,893.69,1300.62,6135.44,7436.06,1
Special Nurse,5460.0,0.0,650.36,1314.46,6110.36,7424.82,1
Special Nurse,5989.65,0.0,81.56,1344.15,6071.21,7415.36,1
Registered Nurse,762.24,0.0,6375.5,254.81,7137.74,7392.55,1
Nurse Practitioner,5482.51,0.0,489.87,1393.7,5972.38,7366.08,1
Special Nurse,5781.03,0.0,264.69,1310.68,6045.72,7356.4,1
Special Nurse,5096.1,0.0,849.35,1364.39,5945.45,7309.84,1
Special Nurse,5700.36,0.0,450.96,1126.49,6151.32,7277.81,1
Special Nurse,6507.6,0.0,650.77,71.59,7158.37,7229.96,1
Special Nurse,5024.73,0.0,922.44,1282.32,5947.17,7229.49,1
Special Nurse,4341.92,1023.83,537.69,1304.61,5903.44,7208.05,1
Special Nurse,5716.22,0.0,273.98,1208.35,5990.2,7198.55,1
Special Nurse,5790.3,0.0,193.02,1182.38,5983.32,7165.7,1
Special Nurse,5751.9,0.0,191.73,1209.72,5943.63,7153.35,1
Special Nurse,5654.52,0.0,126.02,1332.49,5780.54,7113.03,1
Registered Nurse,0.0,0.0,7104.03,0.0,7104.03,7104.03,1
Special Nurse,3555.3,2001.51,231.79,1301.04,5788.6,7089.64,1
Nurse Practitioner,0.0,0.0,7063.67,0.0,7063.67,7063.67,1
Special Nurse,0.0,0.0,5707.47,1309.93,5707.47,7017.4,1
Special Nurse,5390.06,0.0,367.71,1255.77,5757.77,7013.54,1
Special Nurse,5573.17,0.0,146.84,1264.38,5720.01,6984.39,1
Special Nurse,6880.43,0.0,0.0,68.8,6880.43,6949.23,1
Registered Nurse,0.0,0.0,6944.8,0.0,6944.8,6944.8,1
Special Nurse,4587.0,958.65,143.8,1252.23,5689.45,6941.68,1
Special Nurse,4920.58,0.0,767.06,1218.19,5687.64,6905.83,1
Special Nurse,5391.28,0.0,265.4,1245.96,5656.68,6902.64,1
Licensed Vocational Nurse,5734.51,770.15,307.82,68.13,6812.48,6880.61,1
Special Nurse,5422.31,0.0,176.15,1278.6,5598.46,6877.06,1
Special Nurse,5573.88,0.0,0.0,1294.84,5573.88,6868.72,1
Nurse Manager,4408.36,0.0,1134.74,1325.23,5543.1,6868.33,1
Special Nurse,5229.53,0.0,366.0,1242.23,5595.53,6837.76,1
Special Nurse,6751.6,0.0,0.0,67.5,6751.6,6819.1,1
Special Nurse,5094.68,0.0,509.47,1204.08,5604.15,6808.23,1
Licensed Vocational Nurse,6655.6,0.0,0.0,66.56,6655.6,6722.16,1
Special Nurse,4405.63,0.0,1109.54,1205.35,5515.17,6720.52,1
Special Nurse,5771.85,0.0,878.36,66.5,6650.21,6716.71,1
Special Nurse,4920.05,0.0,1718.85,66.39,6638.9,6705.29,1
Special Nurse,5332.95,0.0,177.78,1165.44,5510.73,6676.17,1
Licensed Vocational Nurse,4574.0,0.0,0.0,2087.33,4574.0,6661.33,1
Special Nurse,5361.51,0.0,93.13,1170.21,5454.64,6624.85,1
Special Nurse,4452.05,0.0,979.73,1181.47,5431.78,6613.25,1
Special Nurse,4553.59,0.0,838.81,1184.88,5392.4,6577.28,1
Special Nurse,4964.0,0.0,372.27,1199.48,5336.27,6535.75,1
Special Nurse,5229.05,0.0,90.21,1159.41,5319.26,6478.67,1
Special Nurse,4734.0,0.0,524.33,1214.2,5258.33,6472.53,1
Special Nurse,6403.06,0.0,0.0,64.01,6403.06,6467.07,1
Special Nurse,5098.65,0.0,175.37,1186.19,5274.02,6460.21,1
Special Nurse,4615.55,509.0,170.31,1151.95,5294.86,6446.81,1
Special Nurse,5134.5,0.0,165.07,1124.68,5299.57,6424.25,1
Special Nurse,5275.2,0.0,0.0,1133.26,5275.2,6408.46,1
Special Nurse,4843.04,0.0,396.06,1129.16,5239.1,6368.26,1
Special Nurse,5015.38,0.0,176.58,1160.31,5191.96,6352.27,1
Licensed Vocational Nurse,6165.13,0.0,27.71,61.95,6192.84,6254.79,1
Licensed Vocational Nurse,6180.2,0.0,0.0,61.79,6180.2,6241.99,1
Special Nurse,4803.83,0.0,528.44,898.44,5332.27,6230.71,1
Special Nurse,4994.0,0.0,111.84,1123.15,5105.84,6228.99,1
Special Nurse,6132.53,0.0,16.41,61.51,6148.94,6210.45,1
Licensed Vocational Nurse,5923.7,0.0,219.39,61.43,6143.09,6204.52,1
Special Nurse,4936.03,0.0,94.47,1171.78,5030.5,6202.28,1
Licensed Vocational Nurse,5942.5,0.0,152.13,60.94,6094.63,6155.57,1
Special Nurse,4859.84,0.0,212.78,1073.43,5072.62,6146.05,1
Special Nurse,4983.0,0.0,46.49,1096.16,5029.49,6125.65,1
Special Nurse,4845.86,0.0,201.16,1063.73,5047.02,6110.75,1
Special Nurse,4407.99,0.0,570.26,1115.76,4978.25,6094.01,1
Special Nurse,3291.46,1116.9,592.01,1088.71,5000.37,6089.08,1
Special Nurse,4329.48,0.0,547.93,1147.48,4877.41,6024.89,1
Special Nurse,4216.57,462.63,268.87,1072.8,4948.07,6020.87,1
Special Nurse,4868.44,0.0,103.39,1041.63,4971.83,6013.46,1
Licensed Vocational Nurse,5942.5,0.0,0.0,59.41,5942.5,6001.91,1
Special Nurse,5912.68,0.0,0.0,59.13,5912.68,5971.81,1
Nurse Practitioner,4946.18,0.0,0.0,962.59,4946.18,5908.77,1
Special Nurse,5685.9,0.0,155.08,58.4,5840.98,5899.38,1
Special Nurse,5821.58,0.0,14.16,58.35,5835.74,5894.09,1
Special Nurse,5778.89,0.0,37.28,58.16,5816.17,5874.33,1
Special Nurse,3386.54,0.0,1444.4,1031.02,4830.94,5861.96,1
Special Nurse,4642.34,0.0,142.41,1061.64,4784.75,5846.39,1
Special Nurse,4658.94,0.0,289.52,862.5,4948.46,5810.96,1
Special Nurse,4446.55,0.0,277.76,1049.93,4724.31,5774.24,1
Registered Nurse,0.0,0.0,4730.68,996.28,4730.68,5726.96,1
Nursing Supervisor,4219.38,0.0,529.88,967.65,4749.26,5716.91,1
Special Nurse,5703.4,0.0,0.0,0.0,5703.4,5703.4,1
Special Nurse,4665.21,0.0,0.0,1035.93,4665.21,5701.14,1
Licensed Vocational Nurse,5551.95,0.0,64.93,56.17,5616.88,5673.05,1
Special Nurse,5601.21,0.0,0.0,56.01,5601.21,5657.22,1
Special Nurse,4477.71,0.0,122.99,1010.58,4600.7,5611.28,1
Special Nurse,4436.04,0.0,146.4,1028.36,4582.44,5610.8,1
Special Nurse,4601.76,0.0,32.0,957.76,4633.76,5591.52,1
Special Nurse,3898.35,511.34,207.77,967.89,4617.46,5585.35,1
Nursing Assistant,595.57,0.0,3915.52,1052.59,4511.09,5563.68,1
Special Nurse,2780.1,1495.09,301.25,956.21,4576.44,5532.65,1
Special Nurse,4386.12,0.0,86.33,978.64,4472.45,5451.09,1
Special Nurse,4338.6,0.0,139.46,961.39,4478.06,5439.45,1
Special Nurse,4279.96,0.0,153.15,989.89,4433.11,5423.0,1
Special Nurse,4299.72,0.0,134.85,953.21,4434.57,5387.78,1
Special Nurse,5185.74,0.0,108.46,52.94,5294.2,5347.14,1
Registered Nurse,0.0,0.0,4389.15,924.36,4389.15,5313.51,1
Special Nurse,4234.96,0.0,243.16,823.93,4478.12,5302.05,1
Special Nurse,3889.58,0.0,439.83,968.55,4329.41,5297.96,1
Special Nurse,5278.46,0.0,18.25,0.0,5296.71,5296.71,1
Special Nurse,4227.1,0.0,120.87,946.98,4347.97,5294.95,1
Special Nurse,3626.7,0.0,849.0,766.73,4475.7,5242.43,1
Special Nurse,4143.2,0.0,103.58,987.33,4246.78,5234.11,1
Nursing Assistant,1971.99,0.0,2380.28,830.92,4352.27,5183.19,1
Registered Nurse,0.0,0.0,486.25,4659.36,486.25,5145.61,1
Special Nurse,3839.79,0.0,371.2,891.77,4210.99,5102.76,1
Special Nurse,4043.57,0.0,147.96,879.86,4191.53,5071.39,1
Special Nurse,3511.83,0.0,585.73,931.22,4097.56,5028.78,1
Special Nurse,3815.88,0.0,270.56,915.99,4086.44,5002.43,1
Special Nurse,4034.44,0.0,125.97,834.84,4160.41,4995.25,1
Special Nurse,4115.6,0.0,823.12,49.38,4938.72,4988.1,1
Special Nurse,3892.35,0.0,194.64,900.21,4086.99,4987.2,1
Licensed Vocational Nurse,4666.0,0.0,252.71,49.19,4918.71,4967.9,1
Special Nurse,3869.99,0.0,250.44,842.8,4120.43,4963.23,1
Licensed Vocational Nurse,4578.2,0.0,329.51,49.08,4907.71,4956.79,1
Special Nurse,3037.28,0.0,1046.1,864.03,4083.38,4947.41,1
Special Nurse,4795.97,0.0,40.67,48.37,4836.64,4885.01,1
Special Nurse,4812.91,0.0,0.0,48.13,4812.91,4861.04,1
Special Nurse,3811.41,0.0,119.4,926.33,3930.81,4857.14,1
Special Nurse,3941.23,0.0,15.3,893.69,3956.53,4850.22,1
Special Nurse,3081.54,835.0,102.93,830.11,4019.47,4849.58,1
Special Nurse,4067.25,0.0,0.0,780.9,4067.25,4848.15,1
Special Nurse,3686.7,0.0,244.04,908.23,3930.74,4838.97,1
Registered Nurse,0.0,0.0,171.96,4659.36,171.96,4831.32,1
Registered Nurse,0.0,0.0,166.55,4659.36,166.55,4825.91,1
Special Nurse,0.0,0.0,4774.52,47.75,4774.52,4822.27,1
Special Nurse,3903.86,0.0,31.56,877.82,3935.42,4813.24,1
Special Nurse,3763.12,0.0,198.96,776.04,3962.08,4738.12,1
Special Nurse,3714.95,0.0,143.29,871.31,3858.24,4729.55,1
Special Nurse,3755.6,0.0,124.22,847.97,3879.82,4727.79,1
Special Nurse,3635.44,0.0,283.08,803.28,3918.52,4721.8,1
Special Nurse,4560.44,0.0,140.57,0.0,4701.01,4701.01,1
Special Nurse,3737.25,0.0,124.58,815.8,3861.83,4677.63,1
Licensed Vocational Nurse,3746.55,0.0,63.69,850.45,3810.24,4660.69,1
Special Nurse,0.0,0.0,0.0,4659.36,0.0,4659.36,1
Licensed Vocational Nurse,4611.3,0.0,0.0,46.09,4611.3,4657.39,1
Special Nurse,0.0,0.0,0.0,4645.56,0.0,4645.56,1
Special Nurse,3761.01,0.0,24.4,786.03,3785.41,4571.44,1
Special Nurse,3637.8,0.0,121.26,805.68,3759.06,4564.74,1
Special Nurse,3607.8,0.0,120.28,825.51,3728.08,4553.59,1
Special Nurse,3170.74,0.0,530.03,837.95,3700.77,4538.72,1
Licensed Vocational Nurse,4139.63,0.0,331.2,44.71,4470.83,4515.54,1
Special Nurse,3354.9,0.0,339.09,816.81,3693.99,4510.8,1
Special Nurse,3580.61,0.0,91.58,802.19,3672.19,4474.38,1
Special Nurse,4154.41,0.0,252.35,44.07,4406.76,4450.83,1
Special Nurse,3105.9,0.0,517.66,811.76,3623.56,4435.32,1
Special Nurse,1377.75,0.0,2225.96,829.73,3603.71,4433.44,1
Special Nurse,3612.52,0.0,26.72,779.46,3639.24,4418.7,1
Special Nurse,3532.26,0.0,0.0,832.9,3532.26,4365.16,1
Nurse Practitioner,0.0,531.5,3776.4,43.08,4307.9,4350.98,1
Special Nurse,3504.54,0.0,4.24,804.73,3508.78,4313.51,1
Special Nurse,3517.79,0.0,0.0,793.66,3517.79,4311.45,1
Special Nurse,2996.85,0.0,499.48,782.05,3496.33,4278.38,1
Special Nurse,3368.85,0.0,112.3,791.66,3481.15,4272.81,1
Special Nurse,4015.2,0.0,200.76,42.16,4215.96,4258.12,1
Nurse Practitioner,3399.35,0.0,0.0,828.37,3399.35,4227.72,1
Special Nurse,0.0,0.0,3410.56,801.92,3410.56,4212.48,1
Nurse Practitioner,0.0,0.0,3379.2,818.47,3379.2,4197.67,1
Special Nurse,1751.4,1490.27,175.15,770.9,3416.82,4187.72,1
Special Nurse,2943.54,0.0,456.19,787.15,3399.73,4186.88,1
Special Nurse,3176.28,0.0,272.3,724.21,3448.58,4172.79,1
Special Nurse,3317.36,0.0,80.79,763.76,3398.15,4161.91,1
Special Nurse,2971.07,0.0,441.42,747.2,3412.49,4159.69,1
Special Nurse,2988.49,105.05,298.84,755.48,3392.38,4147.86,1
Registered Nurse,0.0,0.0,3280.67,835.96,3280.67,4116.63,1
Registered Nurse,0.0,0.0,3264.4,832.54,3264.4,4096.94,1
Nursing Assistant,0.0,0.0,3456.5,625.28,3456.5,4081.78,1
Licensed Vocational Nurse,3659.0,0.0,365.9,40.26,4024.9,4065.16,1
Special Nurse,2852.59,0.0,460.4,736.73,3312.99,4049.72,1
Special Nurse,2870.79,0.0,414.97,757.41,3285.76,4043.17,1
Special Nurse,3300.31,0.0,27.12,710.32,3327.43,4037.75,1
Special Nurse,2036.15,0.0,1222.54,728.67,3258.69,3987.36,1
Special Nurse,326.06,0.0,2915.21,744.87,3241.27,3986.14,1
Special Nurse,3115.73,0.0,155.7,700.27,3271.43,3971.7,1
Special Nurse,3076.35,66.79,102.55,707.59,3245.69,3953.28,1
Special Nurse,3132.12,0.0,115.65,698.54,3247.77,3946.31,1
Special Nurse,3105.9,0.0,116.48,703.37,3222.38,3925.75,1
Special Nurse,2627.1,0.0,1248.73,38.76,3875.83,3914.59,1
Special Nurse,2430.44,557.92,197.74,715.21,3186.1,3901.31,1
Special Nurse,1813.35,1112.74,243.16,713.81,3169.25,3883.06,1
Special Nurse,3796.1,0.0,0.0,37.96,3796.1,3834.06,1
Special Nurse,2705.85,0.0,450.98,676.5,3156.83,3833.33,1
Nurse Practitioner,0.0,0.0,3220.57,584.15,3220.57,3804.72,1
Special Nurse,2848.05,0.0,288.85,667.25,3136.9,3804.15,1
Special Nurse,3019.61,0.0,118.13,655.16,3137.74,3792.9,1
Special Nurse,3638.78,0.0,112.95,37.52,3751.73,3789.25,1
Special Nurse,3101.27,0.0,9.18,649.47,3110.45,3759.92,1
Special Nurse,3696.82,0.0,0.0,36.99,3696.82,3733.81,1
Special Nurse,2627.1,0.0,437.85,664.7,3064.95,3729.65,1
Nurse Practitioner,2952.95,0.0,79.41,688.37,3032.36,3720.73,1
Nurse Practitioner,1041.22,927.04,1712.96,36.81,3681.22,3718.03,1
Special Nurse,2962.75,0.0,59.26,694.87,3022.01,3716.88,1
Special Nurse,3176.17,0.0,82.13,456.36,3258.3,3714.66,1
Special Nurse,2981.93,0.0,61.98,666.99,3043.91,3710.9,1
Licensed Vocational Nurse,3650.2,0.0,0.0,36.5,3650.2,3686.7,1
Public Health Nurse,2637.5,0.0,89.0,902.43,2726.5,3628.93,1
Special Nurse,2504.18,0.0,466.89,651.49,2971.07,3622.56,1
Nursing Assistant,0.0,0.0,3058.67,553.31,3058.67,3611.98,1
Special Nurse,2915.55,0.0,0.0,696.34,2915.55,3611.89,1
Special Nurse,3389.38,0.0,108.46,34.98,3497.84,3532.82,1
Special Nurse,3429.95,0.0,81.44,0.0,3511.39,3511.39,1
Nursing Assistant,0.0,0.0,3486.4,0.0,3486.4,3486.4,1
Special Nurse,2495.7,0.0,415.94,537.34,2911.64,3448.98,1
Special Nurse,1860.27,700.55,249.93,619.55,2810.75,3430.3,1
Special Nurse,2664.45,0.0,95.25,657.96,2759.7,3417.66,1
Special Nurse,2365.2,0.0,365.17,613.66,2730.37,3344.03,1
Special Nurse,397.09,0.0,2329.0,611.73,2726.09,3337.82,1
Special Nurse,1648.75,929.7,165.82,579.71,2744.27,3323.98,1
Special Nurse,2215.84,0.0,474.74,608.26,2690.58,3298.84,1
Special Nurse,3253.8,0.0,0.0,32.55,3253.8,3286.35,1
Special Nurse,2644.65,0.0,0.0,625.48,2644.65,3270.13,1
Special Nurse,2642.4,0.0,20.0,605.9,2662.4,3268.3,1
Special Nurse,2471.62,0.0,181.25,607.31,2652.87,3260.18,1
Special Nurse,2224.65,0.0,453.85,565.6,2678.5,3244.1,1
Special Nurse,3209.0,0.0,0.0,32.09,3209.0,3241.09,1
Special Nurse,2236.08,0.0,443.46,555.19,2679.54,3234.73,1
Special Nurse,2581.82,0.0,54.76,579.35,2636.58,3215.93,1
Special Nurse,2615.81,0.0,0.0,590.06,2615.81,3205.87,1
Special Nurse,2318.05,0.0,312.26,562.64,2630.31,3192.95,1
Special Nurse,2531.85,0.0,84.39,556.94,2616.24,3173.18,1
Nurse Practitioner,3119.02,0.0,15.12,31.34,3134.14,3165.48,1
Special Nurse,2230.8,0.0,336.34,592.71,2567.14,3159.85,1
Special Nurse,2355.9,0.0,222.25,543.46,2578.15,3121.61,1
Licensed Vocational Nurse,2852.4,0.0,185.41,30.38,3037.81,3068.19,1
Special Nurse,2496.42,0.0,0.0,562.85,2496.42,3059.27,1
Special Nurse,2443.2,0.0,60.18,543.73,2503.38,3047.11,1
Special Nurse,2420.69,0.0,85.09,534.25,2505.78,3040.03,1
Special Nurse,2482.0,0.0,124.1,422.96,2606.1,3029.06,1
Special Nurse,2288.66,0.0,172.31,556.65,2460.97,3017.62,1
Special Nurse,2355.99,0.0,87.88,561.04,2443.87,3004.91,1
Clinical Nurse Specialist,0.0,0.0,2373.0,603.36,2373.0,2976.36,1
Special Nurse,2361.45,0.0,59.26,551.98,2420.71,2972.69,1
Special Nurse,2111.68,0.0,305.96,554.61,2417.64,2972.25,1
Special Nurse,2854.56,0.0,59.59,29.14,2914.15,2943.29,1
Special Nurse,2416.2,0.0,0.0,498.88,2416.2,2915.08,1
Special Nurse,0.0,0.0,2346.47,556.24,2346.47,2902.71,1
Special Nurse,2306.98,0.0,71.24,522.07,2378.22,2900.29,1
Special Nurse,2291.81,0.0,59.38,537.19,2351.19,2888.38,1
Special Nurse,2011.5,0.0,318.49,510.6,2329.99,2840.59,1
Special Nurse,2227.1,0.0,82.49,527.87,2309.59,2837.46,1
Special Nurse,2180.28,0.0,102.56,521.52,2282.84,2804.36,1
Special Nurse,1976.87,0.0,313.85,509.0,2290.72,2799.72,1
Special Nurse,2133.3,0.0,160.9,498.79,2294.2,2792.99,1
Special Nurse,2261.51,0.0,0.0,515.66,2261.51,2777.17,1
Special Nurse,1923.31,0.0,323.06,505.27,2246.37,2751.64,1
Special Nurse,2095.31,0.0,134.1,498.21,2229.41,2727.62,1
Nurse Practitioner,2687.0,0.0,0.0,26.87,2687.0,2713.87,1
Special Nurse,2041.55,0.0,123.96,507.65,2165.51,2673.16,1
Special Nurse,2584.5,0.0,51.69,26.36,2636.19,2662.55,1
